Attempt,PermitURL,CurrentTime,WithinRange,CurrentScheduledDay,EarliestAllowableDay,NextAvailableDay,SecondAvailableDay,ThirdAvailableDay,FourthAvailableDay
91,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 12:28,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
92,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 12:29,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
93,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 12:30,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
94,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 12:31,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
95,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 11:32,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
96,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 11:33,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
97,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 11:33,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
98,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:06,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
99,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:06,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
100,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:07,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
101,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:08,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
102,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:09,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
103,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:10,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
104,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:11,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
105,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:12,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
106,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:13,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
107,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:13,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
108,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:14,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
109,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:15,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
110,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:16,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
111,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:17,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
112,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:17,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
113,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:18,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
114,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:19,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
115,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:20,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
116,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:21,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
117,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:22,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
118,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:22,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
119,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:23,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
120,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:24,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
121,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:25,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
122,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:26,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
123,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:27,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
124,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:28,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
125,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:29,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
126,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:29,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
127,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:30,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
128,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:31,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
129,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:32,FALSE,8/2/2019,7/24/2019,10/24/2019,10/25/2019,10/28/2019,10/29/2019
130,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:33,TRUE,8/2/2019,7/24/2019,7/25/2019,10/25/2019,10/28/2019,10/29/2019
131,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:34,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
132,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:35,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
133,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:36,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
134,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:37,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
135,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:38,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
136,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:39,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
137,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:39,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
138,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:40,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
139,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:41,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
140,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:42,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
141,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:43,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
1,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:47,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
2,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:48,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
3,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:48,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
4,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:49,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
5,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:50,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
6,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:51,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
7,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:52,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
8,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:53,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
9,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:54,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
10,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:55,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
11,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:56,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
12,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:57,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
13,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:57,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
14,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:58,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
15,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 14:59,FALSE,8/1/2019,7/24/2019,8/2/2019,10/25/2019,10/28/2019,10/29/2019
16,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:01,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
17,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:02,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
18,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:03,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
19,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:04,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
20,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:05,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
21,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:07,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
22,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:08,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
23,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:08,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
24,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:19,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
25,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:20,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
26,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:21,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
27,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:26,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
28,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:27,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
29,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:27,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
30,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:28,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
31,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:29,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
32,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:30,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
33,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:30,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
34,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:31,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
35,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:32,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
36,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:33,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
37,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:34,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
38,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:35,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
39,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/10/2019 15:39,FALSE,8/1/2019,7/24/2019,10/25/2019,10/28/2019,10/29/2019,10/30/2019
1,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/11/2019 7:48,FALSE,8/1/2019,7/24/2019,7/12/2019,10/17/2019,10/28/2019,10/29/2019
2,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=18DPD&capID2=00000&capID3=97044&agencyCode=SEATTLE,7/11/2019 7:49,FALSE,8/1/2019,7/24/2019,7/12/2019,10/17/2019,10/28/2019,10/29/2019
